0.04734758009575145, 0.477350691710722
0.07134452712375877, 0.5186961278514559
0.10262793374511266, 0.5910506410977412
0.1501332220596029, 0.6276060571977808
0.21779634082719757, 0.6981958262185515
0.3159572159516941, 0.7728192963262188
0.45838823030948544, 0.8756786740421916
0.6453393672026315, 0.9789862407678207
1.0192896495753099, 1.0763553031155126
1.3081553252709048, 1.1584411202339489
2.2785477474574862, 1.3736390732201116
3.2615052214613733, 1.5049360435987396
4.732565889619426, 1.6832256316397611
6.866484317593123, 1.8195647283770136
10.065303027423218, 2.007252839950514
14.457721633700475, 2.1846146767415497
20.97913023147979, 2.3721817772824423
30.44254718115534, 2.5657994294536905
44.17399169447914, 2.7513496794511347
64.09886502581186, 2.934883078905127
93.01051976945911, 3.116399627815671
134.95844414417127, 3.2837982229220586
195.82230839376928, 3.4451462663980976
284.123138198551, 3.58834265498308
412.2203696415365, 3.7093536875901094
598.0406465048726, 3.808179364219182
867.5699001716156, 3.878769133239949
1258.4473962889083, 3.904988190304806
1825.3247382642005, 3.904988190304806
2647.2332888140313, 3.85053322563164
3838.8496921432306, 3.751707549002571
4701.409132105513, 3.6831346305252524
